ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
AG2602C13300.SHF,20260119,SHFE,9330.0,9300.0,8366.0,10040.0,8366.0,10040.0,9031.0,10.0,129.31575,42.0,白银期权2602C13300,C,13300.0,20250930,20260126
AG2602C13400.SHF,20260119,SHFE,9230.0,9677.5,,,,8931.0,8931.0,0.0,0.0,10.0,白银期权2602C13400,C,13400.0,20251009,20260126
AG2602C13500.SHF,20260119,SHFE,9130.0,9390.0,12749.0,12749.0,9918.0,9918.0,8831.0,2.0,34.0005,10.0,白银期权2602C13500,C,13500.0,20251009,20260126
AG2602C13600.SHF,20260119,SHFE,9030.0,8925.0,,,,8731.0,8731.0,0.0,0.0,85.0,白银期权2602C13600,C,13600.0,20251015,20260126
AG2602C13700.SHF,20260119,SHFE,8930.0,8680.0,8338.5,8338.5,8232.0,8239.5,8631.0,6.0,74.4075,20.0,白银期权2602C13700,C,13700.0,20251015,20260126
AG2602C13800.SHF,20260119,SHFE,8830.0,8830.0,,,,8531.0,8531.0,0.0,0.0,89.0,白银期权2602C13800,C,13800.0,20251015,20260126
AG2602C13900.SHF,20260119,SHFE,8730.0,8600.0,,,,8431.0,8431.0,0.0,0.0,67.0,白银期权2602C13900,C,13900.0,20251015,20260126
AG2602C14000.SHF,20260119,SHFE,8630.0,8541.0,9210.0,9210.0,9210.0,9210.0,8331.0,3.0,38.808,393.0,白银期权2602C14000,C,14000.0,20251017,20260126
AG2602C14100.SHF,20260119,SHFE,8530.0,8280.0,7730.0,9130.0,7730.0,9130.0,8231.0,4.0,48.48,76.0,白银期权2602C14100,C,14100.0,20251017,20260126
AG2602C14200.SHF,20260119,SHFE,8430.0,8400.0,,,,8131.0,8131.0,0.0,0.0,53.0,白银期权2602C14200,C,14200.0,20251017,20260126
AG2602C14300.SHF,20260119,SHFE,8330.0,8492.5,7748.5,7748.5,7546.0,7546.0,8031.0,3.0,34.98825,28.0,白银期权2602C14300,C,14300.0,20251020,20260126
AG2602C14400.SHF,20260119,SHFE,8230.5,8543.0,,,,7931.0,7931.0,0.0,0.0,36.0,白银期权2602C14400,C,14400.0,20251020,20260126
AG2602C14500.SHF,20260119,SHFE,8130.5,8018.5,8602.0,8602.0,8602.0,8602.0,7831.0,1.0,12.903,416.0,白银期权2602C14500,C,14500.0,20251020,20260126
AG2602C14600.SHF,20260119,SHFE,8030.5,8513.0,,,,7731.0,7731.0,0.0,0.0,172.0,白银期权2602C14600,C,14600.0,20251114,20260126
AG2602C14700.SHF,20260119,SHFE,7931.0,8011.5,,,,7631.0,7631.0,0.0,0.0,75.0,白银期权2602C14700,C,14700.0,20251114,20260126
AG2602C14800.SHF,20260119,SHFE,7831.5,7831.5,7200.0,7200.0,7200.0,7200.0,7531.0,1.0,10.8,106.0,白银期权2602C14800,C,14800.0,20251114,20260126
AG2602C14900.SHF,20260119,SHFE,7731.5,7731.5,8400.0,8400.0,8400.0,8400.0,7431.0,2.0,25.2,59.0,白银期权2602C14900,C,14900.0,20251114,20260126
AG2602C15000.SHF,20260119,SHFE,7632.0,7590.5,8429.0,8429.0,7974.5,8055.5,7331.5,29.0,358.5015,831.0,白银期权2602C15000,C,15000.0,20251114,20260126
AG2602C15100.SHF,20260119,SHFE,7532.5,7400.0,8370.0,8400.0,7900.0,8140.0,7231.5,9.0,112.119,998.0,白银期权2602C15100,C,15100.0,20251117,20260126
AG2602C15200.SHF,20260119,SHFE,7433.0,7460.0,7051.0,7051.0,6512.5,6512.5,7132.0,6.0,60.63075,274.0,白银期权2602C15200,C,15200.0,20251201,20260126
AG2602C15300.SHF,20260119,SHFE,7334.0,7350.0,6770.5,8192.0,6451.0,7746.5,7032.0,24.0,259.02375,717.0,白银期权2602C15300,C,15300.0,20251202,20260126
AG2602C15400.SHF,20260119,SHFE,7234.5,7234.5,,,,6932.5,6932.5,0.0,0.0,114.0,白银期权2602C15400,C,15400.0,20251202,20260126
AG2602C15500.SHF,20260119,SHFE,7135.5,6980.0,6324.0,8000.0,6166.0,7600.0,6833.0,13.0,142.91775,483.0,白银期权2602C15500,C,15500.0,20251202,20260126
AG2602C15600.SHF,20260119,SHFE,7036.5,6943.5,6300.0,7560.0,6300.0,7560.0,6733.5,3.0,30.24,199.0,白银期权2602C15600,C,15600.0,20251202,20260126
AG2602C15700.SHF,20260119,SHFE,6937.5,6942.5,,,,6634.0,6634.0,0.0,0.0,89.0,白银期权2602C15700,C,15700.0,20251202,20260126
AG2602C15800.SHF,20260119,SHFE,6839.0,6921.5,6230.0,6230.0,6149.5,6149.5,6534.5,6.0,55.845,157.0,白银期权2602C15800,C,15800.0,20251202,20260126
AG2602C15900.SHF,20260119,SHFE,6740.0,6667.5,6200.0,7628.5,6000.0,7232.5,6435.0,25.0,264.52575,170.0,白银期权2602C15900,C,15900.0,20251202,20260126
AG2602C16000.SHF,20260119,SHFE,6641.5,6456.0,6001.0,7384.0,6001.0,7080.5,6336.0,14.0,149.20125,269.0,白银期权2602C16000,C,16000.0,20251203,20260126
AG2602C16100.SHF,20260119,SHFE,6543.5,6583.5,,,,6237.0,6237.0,0.0,0.0,203.0,白银期权2602C16100,C,16100.0,20251203,20260126
AG2602C16200.SHF,20260119,SHFE,6445.0,6270.0,6000.0,6000.0,6000.0,6000.0,6138.0,1.0,9.0,113.0,白银期权2602C16200,C,16200.0,20251203,20260126
AG2602C16300.SHF,20260119,SHFE,6347.0,6098.5,,,,6039.0,6039.0,0.0,0.0,122.0,白银期权2602C16300,C,16300.0,20251203,20260126
AG2602C16400.SHF,20260119,SHFE,6249.5,6371.5,6687.0,6773.0,6585.0,6770.5,5940.5,15.0,150.2115,210.0,白银期权2602C16400,C,16400.0,20251203,20260126
AG2602C16500.SHF,20260119,SHFE,6152.0,6290.0,6934.0,6984.0,6530.0,6699.5,5842.0,9.0,90.54225,411.0,白银期权2602C16500,C,16500.0,20251204,20260126
