ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
SC2301C700.INE,INE,原油期权2301C700,1000.0,OPSC2301.INE,期货期权,C,美式,700.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P810.INE,INE,原油期权2301P810,1000.0,OPSC2301.INE,期货期权,P,美式,810.0,202301,20221206,,20221031,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P720.INE,INE,原油期权2301P720,1000.0,OPSC2301.INE,期货期权,P,美式,720.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P600.INE,INE,原油期权2301P600,1000.0,OPSC2301.INE,期货期权,P,美式,600.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C650.INE,INE,原油期权2301C650,1000.0,OPSC2301.INE,期货期权,C,美式,650.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C690.INE,INE,原油期权2301C690,1000.0,OPSC2301.INE,期货期权,C,美式,690.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P650.INE,INE,原油期权2301P650,1000.0,OPSC2301.INE,期货期权,P,美式,650.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P590.INE,INE,原油期权2301P590,1000.0,OPSC2301.INE,期货期权,P,美式,590.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C570.INE,INE,原油期权2301C570,1000.0,OPSC2301.INE,期货期权,C,美式,570.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P510.INE,INE,原油期权2301P510,1000.0,OPSC2301.INE,期货期权,P,美式,510.0,202301,20221206,,20221020,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C680.INE,INE,原油期权2301C680,1000.0,OPSC2301.INE,期货期权,C,美式,680.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C710.INE,INE,原油期权2301C710,1000.0,OPSC2301.INE,期货期权,C,美式,710.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P540.INE,INE,原油期权2301P540,1000.0,OPSC2301.INE,期货期权,P,美式,540.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P780.INE,INE,原油期权2301P780,1000.0,OPSC2301.INE,期货期权,P,美式,780.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P730.INE,INE,原油期权2301P730,1000.0,OPSC2301.INE,期货期权,P,美式,730.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C600.INE,INE,原油期权2301C600,1000.0,OPSC2301.INE,期货期权,C,美式,600.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C820.INE,INE,原油期权2301C820,1000.0,OPSC2301.INE,期货期权,C,美式,820.0,202301,20221206,,20221103,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C550.INE,INE,原油期权2301C550,1000.0,OPSC2301.INE,期货期权,C,美式,550.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P465.INE,INE,原油期权2301P465,1000.0,OPSC2301.INE,期货期权,P,美式,465.0,202301,20221206,,20221125,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C740.INE,INE,原油期权2301C740,1000.0,OPSC2301.INE,期货期权,C,美式,740.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C660.INE,INE,原油期权2301C660,1000.0,OPSC2301.INE,期货期权,C,美式,660.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C510.INE,INE,原油期权2301C510,1000.0,OPSC2301.INE,期货期权,C,美式,510.0,202301,20221206,,20221020,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C470.INE,INE,原油期权2301C470,1000.0,OPSC2301.INE,期货期权,C,美式,470.0,202301,20221206,,20221123,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P460.INE,INE,原油期权2301P460,1000.0,OPSC2301.INE,期货期权,P,美式,460.0,202301,20221206,,20221125,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C800.INE,INE,原油期权2301C800,1000.0,OPSC2301.INE,期货期权,C,美式,800.0,202301,20221206,,20221028,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P495.INE,INE,原油期权2301P495,1000.0,OPSC2301.INE,期货期权,P,美式,495.0,202301,20221206,,20221122,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P520.INE,INE,原油期权2301P520,1000.0,OPSC2301.INE,期货期权,P,美式,520.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P700.INE,INE,原油期权2301P700,1000.0,OPSC2301.INE,期货期权,P,美式,700.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C480.INE,INE,原油期权2301C480,1000.0,OPSC2301.INE,期货期权,C,美式,480.0,202301,20221206,,20221122,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P490.INE,INE,原油期权2301P490,1000.0,OPSC2301.INE,期货期权,P,美式,490.0,202301,20221206,,20221122,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C760.INE,INE,原油期权2301C760,1000.0,OPSC2301.INE,期货期权,C,美式,760.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C590.INE,INE,原油期权2301C590,1000.0,OPSC2301.INE,期货期权,C,美式,590.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P840.INE,INE,原油期权2301P840,1000.0,OPSC2301.INE,期货期权,P,美式,840.0,202301,20221206,,20221108,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C750.INE,INE,原油期权2301C750,1000.0,OPSC2301.INE,期货期权,C,美式,750.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C610.INE,INE,原油期权2301C610,1000.0,OPSC2301.INE,期货期权,C,美式,610.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P530.INE,INE,原油期权2301P530,1000.0,OPSC2301.INE,期货期权,P,美式,530.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P480.INE,INE,原油期权2301P480,1000.0,OPSC2301.INE,期货期权,P,美式,480.0,202301,20221206,,20221122,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C580.INE,INE,原油期权2301C580,1000.0,OPSC2301.INE,期货期权,C,美式,580.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P640.INE,INE,原油期权2301P640,1000.0,OPSC2301.INE,期货期权,P,美式,640.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P740.INE,INE,原油期权2301P740,1000.0,OPSC2301.INE,期货期权,P,美式,740.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P680.INE,INE,原油期权2301P680,1000.0,OPSC2301.INE,期货期权,P,美式,680.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P760.INE,INE,原油期权2301P760,1000.0,OPSC2301.INE,期货期权,P,美式,760.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P820.INE,INE,原油期权2301P820,1000.0,OPSC2301.INE,期货期权,P,美式,820.0,202301,20221206,,20221103,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C720.INE,INE,原油期权2301C720,1000.0,OPSC2301.INE,期货期权,C,美式,720.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P770.INE,INE,原油期权2301P770,1000.0,OPSC2301.INE,期货期权,P,美式,770.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C810.INE,INE,原油期权2301C810,1000.0,OPSC2301.INE,期货期权,C,美式,810.0,202301,20221206,,20221031,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P830.INE,INE,原油期权2301P830,1000.0,OPSC2301.INE,期货期权,P,美式,830.0,202301,20221206,,20221107,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P670.INE,INE,原油期权2301P670,1000.0,OPSC2301.INE,期货期权,P,美式,670.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P550.INE,INE,原油期权2301P550,1000.0,OPSC2301.INE,期货期权,P,美式,550.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C455.INE,INE,原油期权2301C455,1000.0,OPSC2301.INE,期货期权,C,美式,455.0,202301,20221206,,20221129,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P475.INE,INE,原油期权2301P475,1000.0,OPSC2301.INE,期货期权,P,美式,475.0,202301,20221206,,20221123,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C630.INE,INE,原油期权2301C630,1000.0,OPSC2301.INE,期货期权,C,美式,630.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P660.INE,INE,原油期权2301P660,1000.0,OPSC2301.INE,期货期权,P,美式,660.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P620.INE,INE,原油期权2301P620,1000.0,OPSC2301.INE,期货期权,P,美式,620.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P570.INE,INE,原油期权2301P570,1000.0,OPSC2301.INE,期货期权,P,美式,570.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C620.INE,INE,原油期权2301C620,1000.0,OPSC2301.INE,期货期权,C,美式,620.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P580.INE,INE,原油期权2301P580,1000.0,OPSC2301.INE,期货期权,P,美式,580.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P690.INE,INE,原油期权2301P690,1000.0,OPSC2301.INE,期货期权,P,美式,690.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2212P710.INE,INE,原油期权2212P710,1000.0,OPSC2212.INE,期货期权,P,美式,710.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C860.INE,INE,原油期权2212C860,1000.0,OPSC2212.INE,期货期权,C,美式,860.0,202212,20221114,,20221108,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P620.INE,INE,原油期权2212P620,1000.0,OPSC2212.INE,期货期权,P,美式,620.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P630.INE,INE,原油期权2212P630,1000.0,OPSC2212.INE,期货期权,P,美式,630.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P760.INE,INE,原油期权2212P760,1000.0,OPSC2212.INE,期货期权,P,美式,760.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C830.INE,INE,原油期权2212C830,1000.0,OPSC2212.INE,期货期权,C,美式,830.0,202212,20221114,,20221011,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P530.INE,INE,原油期权2212P530,1000.0,OPSC2212.INE,期货期权,P,美式,530.0,202212,20221114,,20220830,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P495.INE,INE,原油期权2212P495,1000.0,OPSC2212.INE,期货期权,P,美式,495.0,202212,20221114,,20220909,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C590.INE,INE,原油期权2212C590,1000.0,OPSC2212.INE,期货期权,C,美式,590.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C620.INE,INE,原油期权2212C620,1000.0,OPSC2212.INE,期货期权,C,美式,620.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C850.INE,INE,原油期权2212C850,1000.0,OPSC2212.INE,期货期权,C,美式,850.0,202212,20221114,,20221108,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P510.INE,INE,原油期权2212P510,1000.0,OPSC2212.INE,期货期权,P,美式,510.0,202212,20221114,,20220905,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C630.INE,INE,原油期权2212C630,1000.0,OPSC2212.INE,期货期权,C,美式,630.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C485.INE,INE,原油期权2212C485,1000.0,OPSC2212.INE,期货期权,C,美式,485.0,202212,20221114,,20220928,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C530.INE,INE,原油期权2212C530,1000.0,OPSC2212.INE,期货期权,C,美式,530.0,202212,20221114,,20220830,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P500.INE,INE,原油期权2212P500,1000.0,OPSC2212.INE,期货期权,P,美式,500.0,202212,20221114,,20220909,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C480.INE,INE,原油期权2212C480,1000.0,OPSC2212.INE,期货期权,C,美式,480.0,202212,20221114,,20220930,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C680.INE,INE,原油期权2212C680,1000.0,OPSC2212.INE,期货期权,C,美式,680.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P540.INE,INE,原油期权2212P540,1000.0,OPSC2212.INE,期货期权,P,美式,540.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P780.INE,INE,原油期权2212P780,1000.0,OPSC2212.INE,期货期权,P,美式,780.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C730.INE,INE,原油期权2212C730,1000.0,OPSC2212.INE,期货期权,C,美式,730.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C810.INE,INE,原油期权2212C810,1000.0,OPSC2212.INE,期货期权,C,美式,810.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P610.INE,INE,原油期权2212P610,1000.0,OPSC2212.INE,期货期权,P,美式,610.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P490.INE,INE,原油期权2212P490,1000.0,OPSC2212.INE,期货期权,P,美式,490.0,202212,20221114,,20220913,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P740.INE,INE,原油期权2212P740,1000.0,OPSC2212.INE,期货期权,P,美式,740.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P650.INE,INE,原油期权2212P650,1000.0,OPSC2212.INE,期货期权,P,美式,650.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P790.INE,INE,原油期权2212P790,1000.0,OPSC2212.INE,期货期权,P,美式,790.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P660.INE,INE,原油期权2212P660,1000.0,OPSC2212.INE,期货期权,P,美式,660.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C660.INE,INE,原油期权2212C660,1000.0,OPSC2212.INE,期货期权,C,美式,660.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P720.INE,INE,原油期权2212P720,1000.0,OPSC2212.INE,期货期权,P,美式,720.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C650.INE,INE,原油期权2212C650,1000.0,OPSC2212.INE,期货期权,C,美式,650.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C670.INE,INE,原油期权2212C670,1000.0,OPSC2212.INE,期货期权,C,美式,670.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C770.INE,INE,原油期权2212C770,1000.0,OPSC2212.INE,期货期权,C,美式,770.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P840.INE,INE,原油期权2212P840,1000.0,OPSC2212.INE,期货期权,P,美式,840.0,202212,20221114,,20221103,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P820.INE,INE,原油期权2212P820,1000.0,OPSC2212.INE,期货期权,P,美式,820.0,202212,20221114,,20220831,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C610.INE,INE,原油期权2212C610,1000.0,OPSC2212.INE,期货期权,C,美式,610.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C750.INE,INE,原油期权2212C750,1000.0,OPSC2212.INE,期货期权,C,美式,750.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P560.INE,INE,原油期权2212P560,1000.0,OPSC2212.INE,期货期权,P,美式,560.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P770.INE,INE,原油期权2212P770,1000.0,OPSC2212.INE,期货期权,P,美式,770.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C540.INE,INE,原油期权2212C540,1000.0,OPSC2212.INE,期货期权,C,美式,540.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C740.INE,INE,原油期权2212C740,1000.0,OPSC2212.INE,期货期权,C,美式,740.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C760.INE,INE,原油期权2212C760,1000.0,OPSC2212.INE,期货期权,C,美式,760.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C495.INE,INE,原油期权2212C495,1000.0,OPSC2212.INE,期货期权,C,美式,495.0,202212,20221114,,20220909,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P485.INE,INE,原油期权2212P485,1000.0,OPSC2212.INE,期货期权,P,美式,485.0,202212,20221114,,20220928,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C640.INE,INE,原油期权2212C640,1000.0,OPSC2212.INE,期货期权,C,美式,640.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C790.INE,INE,原油期权2212C790,1000.0,OPSC2212.INE,期货期权,C,美式,790.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C500.INE,INE,原油期权2212C500,1000.0,OPSC2212.INE,期货期权,C,美式,500.0,202212,20221114,,20220909,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C690.INE,INE,原油期权2212C690,1000.0,OPSC2212.INE,期货期权,C,美式,690.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P640.INE,INE,原油期权2212P640,1000.0,OPSC2212.INE,期货期权,P,美式,640.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P480.INE,INE,原油期权2212P480,1000.0,OPSC2212.INE,期货期权,P,美式,480.0,202212,20221114,,20220930,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P550.INE,INE,原油期权2212P550,1000.0,OPSC2212.INE,期货期权,P,美式,550.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C600.INE,INE,原油期权2212C600,1000.0,OPSC2212.INE,期货期权,C,美式,600.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C800.INE,INE,原油期权2212C800,1000.0,OPSC2212.INE,期货期权,C,美式,800.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P750.INE,INE,原油期权2212P750,1000.0,OPSC2212.INE,期货期权,P,美式,750.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C710.INE,INE,原油期权2212C710,1000.0,OPSC2212.INE,期货期权,C,美式,710.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P860.INE,INE,原油期权2212P860,1000.0,OPSC2212.INE,期货期权,P,美式,860.0,202212,20221114,,20221108,20221114,20221114,20221114,人民币元/桶,0.05
SC2212C520.INE,INE,原油期权2212C520,1000.0,OPSC2212.INE,期货期权,C,美式,520.0,202212,20221114,,20220902,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P690.INE,INE,原油期权2212P690,1000.0,OPSC2212.INE,期货期权,P,美式,690.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P670.INE,INE,原油期权2212P670,1000.0,OPSC2212.INE,期货期权,P,美式,670.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
SC2212P800.INE,INE,原油期权2212P800,1000.0,OPSC2212.INE,期货期权,P,美式,800.0,202212,20221114,,20220826,20221114,20221114,20221114,人民币元/桶,0.05
