ts_code,trade_date,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
10010030.SH,20260114,0.4267,0.4271,0.4091,0.4584,0.3613,0.4417,0.4387,911.0,380.4225,5343.0,华泰柏瑞沪深300ETF期权2603认沽5.117,P,5.117,20250912,20260325
10010029.SH,20260114,0.08,0.08,0.0795,0.1092,0.063,0.0685,0.0685,25420.0,2055.7691,29561.0,华泰柏瑞沪深300ETF期权2603认购5.117,C,5.117,20250912,20260325
10010014.SH,20260114,0.35,0.356,0.3159,0.3928,0.2684,0.3381,0.3381,14551.0,4632.0318,4916.0,南方中证500ETF期权2603认沽8.189,P,8.189,20250901,20260325
10010013.SH,20260114,0.3744,0.3744,0.3601,0.5507,0.3466,0.4163,0.4163,18884.0,8613.6412,18089.0,南方中证500ETF期权2603认购8.189,C,8.189,20250901,20260325
10010006.SH,20260114,0.165,0.1502,0.1471,0.1534,0.1471,0.1518,0.1464,23.0,3.527185,2305.0,易方达上证科创板50ETF期权2603认沽1.585,P,1.585,20250829,20260325
10010005.SH,20260114,0.0731,0.0731,0.0725,0.1058,0.0701,0.0756,0.0761,2677.0,227.254593,3410.0,易方达上证科创板50ETF期权2603认购1.585,C,1.585,20250829,20260325
10009996.SH,20260114,0.174,0.1798,0.171,0.171,0.1446,0.156,0.156,1019.0,154.1253,4442.0,华夏上证科创板50ETF期权2603认沽1.65,P,1.65,20250829,20260325
10009995.SH,20260114,0.137,0.137,0.134,0.1366,0.1115,0.1208,0.1208,5858.0,699.8169,12204.0,华夏上证科创板50ETF期权2603认沽1.60,P,1.6,20250829,20260325
10009994.SH,20260114,0.0734,0.0734,0.074,0.1069,0.0697,0.0771,0.0771,35807.0,3080.3323,24837.0,华夏上证科创板50ETF期权2603认购1.65,C,1.65,20250829,20260325
10009993.SH,20260114,0.0869,0.0869,0.0871,0.1238,0.083,0.0927,0.0927,31746.0,3213.7411,32273.0,华夏上证科创板50ETF期权2603认购1.60,C,1.6,20250829,20260325
10009888.SH,20260114,0.13,0.13,0.1246,0.1246,0.104,0.1141,0.1106,1173.0,128.88669,1395.0,易方达上证科创板50ETF期权2603认沽1.535,P,1.535,20250826,20260325
10009887.SH,20260114,0.0878,0.0834,0.0834,0.1221,0.0834,0.0909,0.0917,1200.0,120.295355,2499.0,易方达上证科创板50ETF期权2603认购1.535,C,1.535,20250826,20260325
10009880.SH,20260114,0.1,0.1,0.1016,0.1016,0.0824,0.0904,0.0904,9921.0,881.9515,13037.0,华夏上证科创板50ETF期权2603认沽1.55,P,1.55,20250826,20260325
10009879.SH,20260114,0.1035,0.1035,0.1037,0.1442,0.1003,0.111,0.1115,21576.0,2561.2949,31296.0,华夏上证科创板50ETF期权2603认购1.55,C,1.55,20250826,20260325
10009872.SH,20260114,0.2423,0.2426,0.2364,0.2638,0.206,0.2474,0.2474,2944.0,672.2215,8728.0,华泰柏瑞沪深300ETF期权2603认沽4.873,P,4.873,20250826,20260325
10009871.SH,20260114,0.1455,0.1445,0.1499,0.1854,0.1174,0.1286,0.1286,9362.0,1375.5136,31996.0,华泰柏瑞沪深300ETF期权2603认购4.873,C,4.873,20250826,20260325
10009864.SH,20260114,0.0969,0.1,0.0946,0.0946,0.0762,0.0841,0.0827,532.0,43.256154,678.0,易方达上证科创板50ETF期权2603认沽1.486,P,1.486,20250825,20260325
10009863.SH,20260114,0.069,0.069,0.0679,0.0679,0.0523,0.0581,0.056,480.0,27.580359,916.0,易方达上证科创板50ETF期权2603认沽1.436,P,1.436,20250825,20260325
10009862.SH,20260114,0.1045,0.0986,0.1035,0.1447,0.1029,0.1086,0.1117,724.0,93.323946,2162.0,易方达上证科创板50ETF期权2603认购1.486,C,1.486,20250825,20260325
10009861.SH,20260114,0.1252,0.1252,0.1433,0.1682,0.125,0.135,0.135,241.0,36.450877,1275.0,易方达上证科创板50ETF期权2603认购1.436,C,1.436,20250825,20260325
10009848.SH,20260114,0.0743,0.0743,0.07,0.0703,0.0579,0.064,0.064,17779.0,1120.0966,19962.0,华夏上证科创板50ETF期权2603认沽1.50,P,1.5,20250825,20260325
10009847.SH,20260114,0.0508,0.0506,0.0508,0.0508,0.0385,0.0427,0.0427,50599.0,2128.3921,31636.0,华夏上证科创板50ETF期权2603认沽1.45,P,1.45,20250825,20260325
10009846.SH,20260114,0.1242,0.1242,0.1249,0.17,0.1214,0.1347,0.1347,21522.0,3112.5618,27663.0,华夏上证科创板50ETF期权2603认购1.50,C,1.5,20250825,20260325
10009845.SH,20260114,0.1506,0.1507,0.1501,0.1992,0.148,0.163,0.1625,11214.0,1921.8735,27202.0,华夏上证科创板50ETF期权2603认购1.45,C,1.45,20250825,20260325
10009832.SH,20260114,0.2332,0.2328,0.2301,0.2611,0.17,0.2217,0.221,13580.0,2730.589,11347.0,南方中证500ETF期权2603认沽7.94,P,7.94,20250825,20260325
10009831.SH,20260114,0.4968,0.4984,0.543,0.695,0.4656,0.5472,0.5472,8693.0,5351.7914,11755.0,南方中证500ETF期权2603认购7.94,C,7.94,20250825,20260325
10009824.SH,20260114,0.1821,0.1821,0.181,0.1999,0.1518,0.184,0.184,5351.0,916.3639,10878.0,华泰柏瑞沪深300ETF期权2603认沽4.776,P,4.776,20250825,20260325
10009823.SH,20260114,0.1854,0.1838,0.1875,0.23,0.1525,0.1658,0.1671,8453.0,1580.9335,17460.0,华泰柏瑞沪深300ETF期权2603认购4.776,C,4.776,20250825,20260325
10009816.SH,20260114,0.2406,0.2469,0.2135,0.2567,0.2101,0.2498,0.2503,122.0,29.925657,2651.0,华夏上证50ETF期权2603认沽3.41,P,3.41,20250825,20260325
10009815.SH,20260114,0.0528,0.0528,0.0538,0.0714,0.0437,0.0467,0.0467,4408.0,252.762178,11783.0,华夏上证50ETF期权2603认购3.41,C,3.41,20250825,20260325
10009808.SH,20260114,0.0468,0.0468,0.0464,0.0464,0.034,0.0391,0.0375,521.0,19.674711,1621.0,易方达上证科创板50ETF期权2603认沽1.387,P,1.387,20250821,20260325
10009807.SH,20260114,0.152,0.1499,0.1533,0.1958,0.1533,0.1693,0.1638,169.0,30.397523,1606.0,易方达上证科创板50ETF期权2603认购1.387,C,1.387,20250821,20260325
10009800.SH,20260114,0.1323,0.1323,0.1312,0.1455,0.1088,0.134,0.134,4508.0,569.9182,10643.0,华泰柏瑞沪深300ETF期权2603认沽4.678,P,4.678,20250821,20260325
10009799.SH,20260114,0.2346,0.2346,0.2347,0.2863,0.197,0.2137,0.2137,7674.0,1830.626,14651.0,华泰柏瑞沪深300ETF期权2603认购4.678,C,4.678,20250821,20260325
10009792.SH,20260114,0.1665,0.1665,0.1568,0.1824,0.1393,0.1739,0.1739,1165.0,194.084358,3470.0,华夏上证50ETF期权2603认沽3.312,P,3.312,20250821,20260325
10009791.SH,20260114,0.0768,0.0774,0.0469,0.0999,0.0469,0.0676,0.0685,4061.0,335.735713,9957.0,华夏上证50ETF期权2603认购3.312,C,3.312,20250821,20260325
10009784.SH,20260114,0.0327,0.0327,0.0334,0.0334,0.0248,0.027,0.027,65640.0,1785.2903,26500.0,华夏上证科创板50ETF期权2603认沽1.40,P,1.4,20250819,20260325
10009783.SH,20260114,0.1808,0.1808,0.1808,0.234,0.18,0.1963,0.1963,6257.0,1288.6372,24968.0,华夏上证科创板50ETF期权2603认购1.40,C,1.4,20250819,20260325
10009778.SH,20260114,0.03,0.0295,0.0299,0.0299,0.016,0.0241,0.0241,356.0,8.376976,1633.0,易方达上证科创板50ETF期权2603认沽1.337,P,1.337,20250818,20260325
10009777.SH,20260114,0.1819,0.2011,0.1874,0.214,0.1874,0.2051,0.1992,55.0,11.556218,1293.0,易方达上证科创板50ETF期权2603认购1.337,C,1.337,20250818,20260325
10009772.SH,20260114,0.1464,0.1464,0.144,0.1639,0.1049,0.136,0.136,10936.0,1405.3933,10768.0,南方中证500ETF期权2603认沽7.692,P,7.692,20250818,20260325
10009771.SH,20260114,0.6625,0.6628,0.6636,0.8709,0.6153,0.7186,0.7186,5348.0,4189.5998,7059.0,南方中证500ETF期权2603认购7.692,C,7.692,20250818,20260325
10009764.SH,20260114,0.0941,0.0941,0.0884,0.1016,0.0756,0.094,0.094,7514.0,644.9754,10003.0,华泰柏瑞沪深300ETF期权2603认沽4.581,P,4.581,20250814,20260325
10009763.SH,20260114,0.2948,0.2948,0.2975,0.352,0.2544,0.2728,0.2728,4443.0,1360.2336,13591.0,华泰柏瑞沪深300ETF期权2603认购4.581,C,4.581,20250814,20260325
10009756.SH,20260114,0.0013,0.0013,0.0013,0.0015,0.0011,0.0014,0.0014,74109.0,97.0453,22198.0,华泰柏瑞沪深300ETF期权2603认沽3.606,P,3.606,20250804,20260325
10009755.SH,20260114,1.2003,1.2003,1.2216,1.2634,1.15,1.1746,1.1817,383.0,461.3998,1200.0,华泰柏瑞沪深300ETF期权2603认购3.606,C,3.606,20250804,20260325
10009754.SH,20260114,0.0205,0.0205,0.0204,0.0204,0.0149,0.0167,0.0167,41311.0,673.026,24845.0,华夏上证科创板50ETF期权2603认沽1.35,P,1.35,20250730,20260325
10009753.SH,20260114,0.2171,0.2176,0.2176,0.272,0.217,0.2333,0.2348,3633.0,900.6646,16712.0,华夏上证科创板50ETF期权2603认购1.35,C,1.35,20250730,20260325
10009748.SH,20260114,0.0866,0.0866,0.0812,0.0973,0.063,0.0836,0.0836,8397.0,639.3128,8745.0,南方中证500ETF期权2603认沽7.444,P,7.444,20250729,20260325
10009747.SH,20260114,0.8441,0.8431,0.9091,1.0775,0.7936,0.9021,0.9045,4819.0,4764.9593,6713.0,南方中证500ETF期权2603认购7.444,C,7.444,20250729,20260325
10009740.SH,20260114,0.018,0.018,0.0181,0.0181,0.0124,0.0142,0.0142,491.0,6.805075,1071.0,易方达上证科创板50ETF期权2603认沽1.288,P,1.288,20250728,20260325
10009739.SH,20260114,0.2217,0.234,0.2266,0.2768,0.2266,0.2459,0.242,124.0,31.386625,1589.0,易方达上证科创板50ETF期权2603认购1.288,C,1.288,20250728,20260325
10009734.SH,20260114,0.0114,0.0112,0.0118,0.0118,0.0085,0.0093,0.0093,25989.0,237.5236,38332.0,华夏上证科创板50ETF期权2603认沽1.30,P,1.3,20250725,20260325
10009733.SH,20260114,0.2604,0.2604,0.2661,0.3176,0.2617,0.2762,0.2809,1487.0,434.0473,6786.0,华夏上证科创板50ETF期权2603认购1.30,C,1.3,20250725,20260325
10009730.SH,20260114,0.1061,0.1066,0.1026,0.1194,0.0848,0.1113,0.1113,3177.0,337.635764,2246.0,华夏上证50ETF期权2603认沽3.215,P,3.215,20250725,20260325
10009729.SH,20260114,0.1127,0.1128,0.1181,0.14,0.0965,0.1025,0.102,2880.0,342.255322,7097.0,华夏上证50ETF期权2603认购3.215,C,3.215,20250725,20260325
10009722.SH,20260114,0.0103,0.0103,0.0105,0.0105,0.0071,0.0085,0.0085,332.0,2.681662,885.0,易方达上证科创板50ETF期权2603认沽1.238,P,1.238,20250724,20260325
10009721.SH,20260114,0.0055,0.0055,0.0054,0.0054,0.004,0.0048,0.0048,2747.0,12.775128,2707.0,易方达上证科创板50ETF期权2603认沽1.188,P,1.188,20250724,20260325
10009720.SH,20260114,0.0033,0.0033,0.0029,0.0031,0.0025,0.003,0.003,1179.0,3.260119,2025.0,易方达上证科创板50ETF期权2603认沽1.139,P,1.139,20250724,20260325
10009719.SH,20260114,0.0019,0.0019,0.0019,0.0019,0.0015,0.0019,0.0021,650.0,1.146918,1852.0,易方达上证科创板50ETF期权2603认沽1.089,P,1.089,20250724,20260325
10009718.SH,20260114,0.0014,0.0013,0.0013,0.0013,0.001,0.0012,0.0014,1917.0,2.283437,2005.0,易方达上证科创板50ETF期权2603认沽1.04,P,1.04,20250724,20260325
10009717.SH,20260114,0.0008,0.0008,0.0008,0.0008,0.0007,0.0008,0.0008,1815.0,1.340882,3387.0,易方达上证科创板50ETF期权2603认沽0.99,P,0.99,20250724,20260325
10009716.SH,20260114,0.0007,0.0007,0.0007,0.0008,0.0006,0.0008,0.0008,2842.0,2.019097,3051.0,易方达上证科创板50ETF期权2603认沽0.941,P,0.941,20250724,20260325
10009715.SH,20260114,0.0007,0.0007,0.0007,0.0008,0.0006,0.0008,0.0008,14913.0,10.508655,8122.0,易方达上证科创板50ETF期权2603认沽0.891,P,0.891,20250724,20260325
10009714.SH,20260114,0.0005,0.0006,0.0006,0.0007,0.0004,0.0006,0.0007,27016.0,15.598754,20573.0,易方达上证科创板50ETF期权2603认沽0.842,P,0.842,20250724,20260325
10009713.SH,20260114,0.2642,0.2786,0.2903,0.3201,0.27,0.281,0.292,109.0,31.695796,900.0,易方达上证科创板50ETF期权2603认购1.238,C,1.238,20250724,20260325
10009712.SH,20260114,0.311,0.3134,0.3584,0.366,0.3584,0.3604,0.342,5.0,1.83099,1412.0,易方达上证科创板50ETF期权2603认购1.188,C,1.188,20250724,20260325
10009711.SH,20260114,0.36,0.3798,,,,0.3798,0.391,0.0,0.0,1128.0,易方达上证科创板50ETF期权2603认购1.139,C,1.139,20250724,20260325
10009710.SH,20260114,0.41,0.4002,,,,0.4002,0.441,0.0,0.0,1001.0,易方达上证科创板50ETF期权2603认购1.089,C,1.089,20250724,20260325
10009709.SH,20260114,0.459,0.4424,0.4794,0.4993,0.4794,0.4993,0.49,3.0,1.472244,613.0,易方达上证科创板50ETF期权2603认购1.04,C,1.04,20250724,20260325
10009708.SH,20260114,0.509,0.4022,0.5302,0.5302,0.5302,0.5302,0.54,50.0,26.767147,149.0,易方达上证科创板50ETF期权2603认购0.99,C,0.99,20250724,20260325
10009707.SH,20260114,0.558,0.5808,0.5799,0.5799,0.5799,0.5799,0.589,2.0,1.17105,154.0,易方达上证科创板50ETF期权2603认购0.941,C,0.941,20250724,20260325
10009706.SH,20260114,0.608,0.6349,0.6187,0.6205,0.6185,0.6205,0.639,9.0,5.625544,302.0,易方达上证科创板50ETF期权2603认购0.891,C,0.891,20250724,20260325
10009705.SH,20260114,0.657,0.6806,0.7038,0.7038,0.6742,0.6742,0.688,6.0,4.114326,785.0,易方达上证科创板50ETF期权2603认购0.842,C,0.842,20250724,20260325
10009704.SH,20260114,0.0061,0.006,0.0059,0.0059,0.0046,0.0051,0.0051,17080.0,85.3429,36128.0,华夏上证科创板50ETF期权2603认沽1.25,P,1.25,20250724,20260325
10009703.SH,20260114,0.0038,0.0038,0.0034,0.0035,0.0032,0.0035,0.0035,7003.0,23.2197,32005.0,华夏上证科创板50ETF期权2603认沽1.20,P,1.2,20250724,20260325
10009702.SH,20260114,0.0024,0.0024,0.0023,0.0024,0.0022,0.0024,0.0024,3862.0,8.8762,23425.0,华夏上证科创板50ETF期权2603认沽1.15,P,1.15,20250724,20260325
10009701.SH,20260114,0.0019,0.0017,0.0021,0.0023,0.0015,0.0018,0.0018,2269.0,4.1092,13085.0,华夏上证科创板50ETF期权2603认沽1.10,P,1.1,20250724,20260325
10009700.SH,20260114,0.0012,0.0012,0.0006,0.0012,0.0006,0.0009,0.0009,66800.0,62.3365,16397.0,华夏上证科创板50ETF期权2603认沽1.05,P,1.05,20250724,20260325
10009699.SH,20260114,0.0007,0.0007,0.0007,0.0008,0.0006,0.0007,0.0007,28955.0,20.2576,17919.0,华夏上证科创板50ETF期权2603认沽1.00,P,1.0,20250724,20260325
10009698.SH,20260114,0.0006,0.0006,0.0006,0.0008,0.0005,0.0005,0.0005,242934.0,153.8155,17240.0,华夏上证科创板50ETF期权2603认沽0.95,P,0.95,20250724,20260325
10009697.SH,20260114,0.0006,0.0006,0.0006,0.0007,0.0005,0.0007,0.0005,137701.0,85.5627,30059.0,华夏上证科创板50ETF期权2603认沽0.90,P,0.9,20250724,20260325
10009696.SH,20260114,0.0006,0.0007,0.0006,0.0007,0.0006,0.0007,0.0005,111296.0,66.8803,36643.0,华夏上证科创板50ETF期权2603认沽0.85,P,0.85,20250724,20260325
10009695.SH,20260114,0.306,0.302,0.3203,0.362,0.3061,0.3222,0.3312,355.0,118.5126,6345.0,华夏上证科创板50ETF期权2603认购1.25,C,1.25,20250724,20260325
10009694.SH,20260114,0.3561,0.3484,0.3698,0.4101,0.3565,0.366,0.3935,585.0,226.9748,9834.0,华夏上证科创板50ETF期权2603认购1.20,C,1.2,20250724,20260325
10009693.SH,20260114,0.4006,0.3997,0.4294,0.46,0.413,0.4225,0.4292,68.0,30.3049,5317.0,华夏上证科创板50ETF期权2603认购1.15,C,1.15,20250724,20260325
10009692.SH,20260114,0.449,0.4437,0.4688,0.5016,0.457,0.4617,0.479,263.0,124.0195,4429.0,华夏上证科创板50ETF期权2603认购1.10,C,1.1,20250724,20260325
10009691.SH,20260114,0.499,0.4997,0.5215,0.5571,0.5109,0.5109,0.529,400.0,222.0052,1551.0,华夏上证科创板50ETF期权2603认购1.05,C,1.05,20250724,20260325
10009690.SH,20260114,0.549,0.5344,0.57,0.6044,0.5522,0.561,0.579,46.0,27.2372,1832.0,华夏上证科创板50ETF期权2603认购1.00,C,1.0,20250724,20260325
10009689.SH,20260114,0.599,0.6224,0.6434,0.6506,0.6102,0.6102,0.629,47.0,29.8863,620.0,华夏上证科创板50ETF期权2603认购0.95,C,0.95,20250724,20260325
10009688.SH,20260114,0.649,0.6454,0.6935,0.696,0.6726,0.6885,0.679,58.0,40.0209,680.0,华夏上证科创板50ETF期权2603认购0.90,C,0.9,20250724,20260325
10009687.SH,20260114,0.699,0.7051,0.7231,0.7566,0.7165,0.7183,0.729,146.0,107.3621,1739.0,华夏上证科创板50ETF期权2603认购0.85,C,0.85,20250724,20260325
10009686.SH,20260114,0.0513,0.0513,0.0478,0.0561,0.0387,0.0493,0.0493,8531.0,388.4349,13232.0,南方中证500ETF期权2603认沽7.196,P,7.196,20250724,20260325
10009685.SH,20260114,0.0314,0.0314,0.0301,0.0327,0.0234,0.029,0.029,12118.0,334.5889,12276.0,南方中证500ETF期权2603认沽6.948,P,6.948,20250724,20260325
10009684.SH,20260114,0.0202,0.0202,0.0202,0.0205,0.0156,0.0187,0.0179,7140.0,125.009,9371.0,南方中证500ETF期权2603认沽6.7,P,6.7,20250724,20260325
10009683.SH,20260114,0.0141,0.0141,0.0133,0.0137,0.0098,0.0116,0.0116,6723.0,78.8719,14622.0,南方中证500ETF期权2603认沽6.452,P,6.452,20250724,20260325
10009682.SH,20260114,0.0103,0.0103,0.0096,0.01,0.0072,0.0082,0.0081,8201.0,68.1335,16888.0,南方中证500ETF期权2603认沽6.203,P,6.203,20250724,20260325
10009681.SH,20260114,0.0077,0.0077,0.0074,0.0076,0.0053,0.0063,0.0063,36049.0,212.1589,18340.0,南方中证500ETF期权2603认沽5.955,P,5.955,20250724,20260325
10009680.SH,20260114,0.0056,0.0056,0.0054,0.0056,0.004,0.0044,0.0044,54608.0,237.8957,17119.0,南方中证500ETF期权2603认沽5.707,P,5.707,20250724,20260325
10009679.SH,20260114,0.0044,0.0044,0.0043,0.0043,0.0031,0.0033,0.0033,75991.0,264.3404,47542.0,南方中证500ETF期权2603认沽5.459,P,5.459,20250724,20260325
10009678.SH,20260114,0.003,0.003,0.0028,0.0031,0.0019,0.0019,0.0019,35468.0,89.2773,45822.0,南方中证500ETF期权2603认沽5.211,P,5.211,20250724,20260325
10009677.SH,20260114,1.0582,1.0582,1.121,1.3,1.0058,1.1186,1.1204,2465.0,2860.0034,8287.0,南方中证500ETF期权2603认购7.196,C,7.196,20250724,20260325
10009676.SH,20260114,1.306,1.263,1.3666,1.5366,1.2356,1.3566,1.3726,1123.0,1588.0709,3228.0,南方中证500ETF期权2603认购6.948,C,6.948,20250724,20260325
10009675.SH,20260114,1.556,1.5302,1.62,1.7787,1.4887,1.5899,1.6189,760.0,1245.0807,3112.0,南方中证500ETF期权2603认购6.7,C,6.7,20250724,20260325
10009674.SH,20260114,1.806,1.7715,1.8645,2.016,1.73,1.834,1.8652,655.0,1232.6603,2309.0,南方中证500ETF期权2603认购6.452,C,6.452,20250724,20260325
10009673.SH,20260114,2.056,2.0035,2.1087,2.265,1.9805,2.0783,2.115,1601.0,3486.5087,2474.0,南方中证500ETF期权2603认购6.203,C,6.203,20250724,20260325
10009672.SH,20260114,2.3065,2.2634,2.3507,2.5102,2.2201,2.3186,2.3663,5036.0,12333.3273,1124.0,南方中证500ETF期权2603认购5.955,C,5.955,20250724,20260325
10009671.SH,20260114,2.556,2.4968,2.5198,2.7602,2.467,2.5702,2.615,1024.0,2689.1899,1311.0,南方中证500ETF期权2603认购5.707,C,5.707,20250724,20260325
10009670.SH,20260114,2.806,2.7449,2.9564,3.0044,2.7148,2.8206,2.865,671.0,1935.6365,1284.0,南方中证500ETF期权2603认购5.459,C,5.459,20250724,20260325
10009669.SH,20260114,3.056,2.988,3.1376,3.257,2.9422,3.0668,3.115,1328.0,4128.8452,2320.0,南方中证500ETF期权2603认购5.211,C,5.211,20250724,20260325
10009668.SH,20260114,0.0627,0.0627,0.06,0.0679,0.0508,0.0626,0.0626,8460.0,502.6817,16171.0,华泰柏瑞沪深300ETF期权2603认沽4.483,P,4.483,20250724,20260325
10009667.SH,20260114,0.0416,0.0416,0.0382,0.0442,0.0346,0.0406,0.0406,4823.0,189.9733,11218.0,华泰柏瑞沪深300ETF期权2603认沽4.386,P,4.386,20250724,20260325
10009666.SH,20260114,0.027,0.0272,0.0245,0.0277,0.0225,0.0262,0.0262,6087.0,154.689,12456.0,华泰柏瑞沪深300ETF期权2603认沽4.288,P,4.288,20250724,20260325
10009665.SH,20260114,0.0175,0.0175,0.0175,0.0176,0.0152,0.017,0.017,1725.0,28.3002,10398.0,华泰柏瑞沪深300ETF期权2603认沽4.191,P,4.191,20250724,20260325
10009664.SH,20260114,0.0113,0.0113,0.0113,0.0117,0.01,0.0106,0.0106,2336.0,24.6534,8764.0,华泰柏瑞沪深300ETF期权2603认沽4.094,P,4.094,20250724,20260325
10009663.SH,20260114,0.0072,0.0072,0.0072,0.0076,0.0066,0.0071,0.0071,9739.0,67.5193,8130.0,华泰柏瑞沪深300ETF期权2603认沽3.996,P,3.996,20250724,20260325
10009662.SH,20260114,0.0046,0.0046,0.0044,0.0048,0.0041,0.0042,0.0043,6882.0,30.2425,8043.0,华泰柏瑞沪深300ETF期权2603认沽3.899,P,3.899,20250724,20260325
10009661.SH,20260114,0.0031,0.0031,0.003,0.0035,0.0028,0.0029,0.0029,9192.0,28.7663,7818.0,华泰柏瑞沪深300ETF期权2603认沽3.801,P,3.801,20250724,20260325
10009660.SH,20260114,0.002,0.002,0.002,0.0022,0.0016,0.0017,0.0017,12312.0,23.2794,21524.0,华泰柏瑞沪深300ETF期权2603认沽3.704,P,3.704,20250724,20260325
10009659.SH,20260114,0.3659,0.3659,0.37,0.4267,0.3181,0.3445,0.3445,1560.0,579.1116,12256.0,华泰柏瑞沪深300ETF期权2603认购4.483,C,4.483,20250724,20260325
10009658.SH,20260114,0.4433,0.4404,0.4597,0.5095,0.4,0.416,0.4225,719.0,315.3887,8919.0,华泰柏瑞沪深300ETF期权2603认购4.386,C,4.386,20250724,20260325
10009657.SH,20260114,0.5313,0.5225,0.5642,0.595,0.4817,0.5,0.5076,203.0,106.3058,3589.0,华泰柏瑞沪深300ETF期权2603认购4.288,C,4.288,20250724,20260325
10009656.SH,20260114,0.6166,0.6166,0.6339,0.686,0.5659,0.5919,0.598,336.0,205.7574,3203.0,华泰柏瑞沪深300ETF期权2603认购4.191,C,4.191,20250724,20260325
10009655.SH,20260114,0.7133,0.7046,0.7329,0.7768,0.672,0.6854,0.6932,211.0,149.9187,1826.0,华泰柏瑞沪深300ETF期权2603认购4.094,C,4.094,20250724,20260325
10009654.SH,20260114,0.8082,0.798,0.8286,0.87,0.7604,0.7808,0.7881,134.0,107.573,1736.0,华泰柏瑞沪深300ETF期权2603认购3.996,C,3.996,20250724,20260325
10009653.SH,20260114,0.9044,0.8969,0.9259,0.9606,0.8627,0.878,0.8853,172.0,154.0999,1484.0,华泰柏瑞沪深300ETF期权2603认购3.899,C,3.899,20250724,20260325
10009652.SH,20260114,1.0024,0.9907,1.0263,1.0639,0.9545,0.977,0.9844,227.0,229.2793,860.0,华泰柏瑞沪深300ETF期权2603认购3.801,C,3.801,20250724,20260325
10009651.SH,20260114,1.1007,1.0935,1.1222,1.1694,1.053,1.0699,1.0768,374.0,414.9205,1162.0,华泰柏瑞沪深300ETF期权2603认购3.704,C,3.704,20250724,20260325
10009650.SH,20260114,0.0611,0.0611,0.0564,0.0695,0.0471,0.0648,0.0648,2343.0,140.571476,4854.0,华夏上证50ETF期权2603认沽3.117,P,3.117,20250724,20260325
10009649.SH,20260114,0.0325,0.0325,0.0307,0.037,0.0251,0.0348,0.0348,1731.0,55.885226,9982.0,华夏上证50ETF期权2603认沽3.02,P,3.02,20250724,20260325
10009648.SH,20260114,0.017,0.0172,0.0169,0.0188,0.0137,0.0175,0.0177,1052.0,18.171514,8905.0,华夏上证50ETF期权2603认沽2.923,P,2.923,20250724,20260325
10009647.SH,20260114,0.0119,0.012,0.012,0.013,0.0099,0.0121,0.0122,845.0,10.158552,6060.0,华夏上证50ETF期权2603认沽2.874,P,2.874,20250724,20260325
